,Genre,ID,popularity,is_exp,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
235,rnb,18LhA0zBzAa2YnhcN3hWGa,71,True,High Right Now,Tyla Yaweh,0.703,0.557,4,-6.798,0,0.0438,0.0116,9.85e-05,0.12,0.127,159.985,4
236,rnb,0rTV5WefWd1J3OwIheTzxM,95,False,Talk,Khalid,0.9,0.4,0,-8.443,1,0.124,0.0501,0.0,0.0876,0.338,136.001,4
237,rnb,6f6xUMBUrXYK3JrlXXCm3R,69,True,Forgiven (feat. Marsha Ambrosius),2 Chainz,0.491,0.523,7,-9.417,1,0.592,0.155,0.0,0.405,0.243,73.79,4
238,rnb,3aBbaF1kup4h66NCCmPyRF,47,False,HML (feat. A Boogie Wit da Hoodie),Melii,0.673,0.726,1,-4.781,0,0.166,0.191,0.0,0.185,0.359,99.996,4
239,rnb,6zl319nC7f5Xnw1tVq0UCK,66,True,Hold Up (feat. Queen Naija),DDG,0.517,0.58,1,-5.501,0,0.0997,0.654,0.0,0.62,0.649,171.505,4
240,rnb,6RoPJGbiHC01IkfsfgCwpC,59,False,Find My Love,Salaam Remi,0.523,0.699,8,-6.478,0,0.122,0.148,0.0,0.175,0.32,77.662,4
241,rnb,0ZuMuZVtjK9vK5qSWC4bmu,59,True,Caramel (feat. City Girls),Lloyd,0.691,0.663,5,-2.967,1,0.0338,0.118,0.0,0.177,0.551,136.057,4
242,rnb,2vXKRlJBXyOcvZYTdNeckS,75,True,Lost in the Fire (feat. The Weeknd),Gesaffelstein,0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,4
243,rnb,0W5oXFrxZNBTIS1eMW9Ofz,80,True,Saturday Nights REMIX,Khalid,0.569,0.414,10,-8.901,1,0.0758,0.633,0.0,0.0916,0.35,168.029,4
244,rnb,68dd9CEzAUc4zeukKzMJP5,67,True,Broken (feat. Jessie Reyez),THEY.,0.637,0.615,9,-5.395,1,0.167,0.685,8.51e-06,0.462,0.517,132.312,3
245,rnb,5FpLsvdRNgWSEBWHx2VIkH,73,True,FlEXiBle (feat. Chris Brown & Lil Baby),Tory Lanez,0.689,0.817,1,-4.503,1,0.0378,0.0786,0.0,0.105,0.865,160.046,4
246,rnb,42wML47R1PL3zFnlzXTpA7,60,False,Pull Up (feat. Ty Dolla $ign),Lil Duval,0.664,0.738,5,-5.876,0,0.043,0.0141,0.0,0.205,0.597,106.015,4
247,rnb,2m1JKNrEQA37VibuKSMJEH,71,True,You (Remix) feat. Blueface - Remix,Jacquees,0.723,0.43,8,-9.08,0,0.0569,0.464,0.0,0.112,0.332,114.94,4
248,rnb,5AQSlfdcWMQfgHhqTbruA3,60,True,SOMETHING NEW (feat. Lil Baby),ADÉ,0.845,0.353,7,-8.163,1,0.112,0.32,0.0,0.122,0.323,128.005,4
249,rnb,4XiGKQqbmnMVxDzUj6j3f2,83,False,Worth It,YK Osiris,0.764,0.528,5,-4.082,0,0.0588,0.468,0.0,0.0811,0.422,123.936,5
250,rnb,0QIjsbm2fh1cJ45XO9eGqq,88,True,Wake Up in the Sky,Gucci Mane,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,4
251,rnb,6Qs4SXO9dwPj5GKvVOv8Ki,97,False,Dancing With A Stranger (with Normani),Sam Smith,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,4
252,rnb,1Y4K88Pusb8RG6RKPW4s5q,53,False,Young & Invincible,Zacari,0.53,0.524,5,-7.865,1,0.0326,0.618,0.00322,0.177,0.441,109.988,4
253,rnb,2fwkl5Z8ujDtAh6qxEA5x0,77,True,Lil Bebe (feat. Lil Baby) - Remix,DaniLeigh,0.856,0.485,5,-5.519,0,0.0597,0.0481,0.0,0.108,0.0929,136.005,4
254,rnb,6zUnVnCCm02H7NP2R6It54,59,False,You (feat. Alexander Stewart),Shaggy,0.745,0.725,10,-5.527,0,0.0938,0.0381,0.0,0.0791,0.595,100.045,4
255,rnb,2jzFNGqC0Q1TeThJTzPL0T,60,False,Overdose (feat. Chris Brown),AGNEZ MO,0.405,0.616,5,-5.847,0,0.0889,0.231,0.0,0.347,0.543,141.029,4
256,rnb,5OJhVGbInJRUDyeK29CdQj,47,True,F@%& With A Dime,FEYI,0.822,0.365,6,-9.726,0,0.0513,0.0888,0.0,0.092,0.359,139.944,4
257,rnb,6B4jeM3B33v2dE709U4dS2,59,True,Mine (feat. Kevin Gates),TK Kravitz,0.73,0.554,0,-8.006,1,0.057,0.00409,0.000149,0.149,0.555,99.011,4
258,rnb,116H0KvKr2Zl4RPuVBruDO,94,False,MIA (feat. Drake),Bad Bunny,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,4
259,rnb,6SkHm6poyKfzV6kc9any8k,81,False,Suncity (feat. Empress Of),Khalid,0.694,0.63,7,-6.84,0,0.162,0.0998,0.000635,0.12,0.341,90.045,4
260,rnb,6YVf5YQ0CJpS0MaxgU39gV,60,True,Fitness (feat. Wiz Khalifa),24hrs,0.633,0.579,0,-8.988,0,0.203,0.0243,0.0,0.0974,0.327,159.915,4
261,rnb,1xhXtjqbFiNgLfqHMGo9lW,66,True,Surrounded (feat. Chris Brown & Wiz Khalifa),Jeremih,0.717,0.45,0,-7.035,0,0.0441,0.0392,0.0,0.112,0.71,142.989,4
262,rnb,5DfWF0jqMgZDCiu9zJENTA,78,True,Ring (feat. Kehlani),Cardi B,0.767,0.543,1,-7.881,0,0.103,0.049,0.0,0.115,0.485,106.029,4
263,rnb,6yUFMfwwtSFKUzjAwSx8Fz,48,True,Fantasies,Stan Sono,0.748,0.648,9,-6.434,1,0.0583,0.062,0.0,0.124,0.165,130.956,4
264,rnb,0XkeL2XqUAZIY3LCqdkvEq,51,True,Don't Mess (feat. YG),24hrs,0.711,0.593,11,-6.069,1,0.122,0.266,0.0,0.287,0.719,99.069,4
265,rnb,4itETlhUWW6GFzYZwEL8do,71,True,Nameless,Lil Keed,0.875,0.568,11,-8.619,0,0.34,0.0357,0.0,0.113,0.648,140.082,4
266,rnb,74wpYGsVh2J13iAmmg1Uln,63,True,The Mantra (with Pharrell & Kendrick Lamar),Mike WiLL Made-It,0.698,0.707,9,-3.778,0,0.114,0.284,0.0,0.177,0.413,155.009,4
267,rnb,1YLfaRr3QIW1fF3nvDO0gX,76,True,Whatchamacallit (feat. Chris Brown),Ella Mai,0.656,0.616,5,-4.668,1,0.0392,0.17,0.0,0.219,0.269,98.871,4
268,rnb,6r05pfZigq7Arg25pi2vRm,64,False,Checklist (with Calvin Harris) (feat. WizKid),Normani,0.89,0.624,1,-3.966,1,0.103,0.0944,5.16e-06,0.0903,0.762,116.046,4
269,rnb,5PkZ0mhNgfuz7SqiuruKlh,66,False,If You Ever (feat. 6LACK),Nao,0.488,0.62,0,-7.399,0,0.123,0.0895,3.03e-05,0.122,0.378,111.996,4
270,rnb,5KDfDLEaGAQ2uyuzsWByVa,63,True,SWING (feat. Normani & Davido),Quavo,0.76,0.603,5,-5.898,1,0.12,0.372,0.0,0.112,0.515,97.887,4
271,rnb,1qNsCnV0aPE0lEivZP8efc,63,True,Shootin Shots (feat. Ty Dolla $ign & Tory Lanez),Trey Songz,0.536,0.755,1,-3.554,1,0.261,0.287,0.0,0.0634,0.737,84.118,4
272,rnb,2KmYPKHvwG77NAcDpFlLBm,63,True,L.M.F.,Smino,0.898,0.677,1,-6.907,1,0.362,0.354,4.85e-06,0.449,0.864,155.02,4
273,rnb,6SPYOjTjqvidDI24Hy9lwX,73,True,DrIP DrIp Drip (feat. Meek Mill),Tory Lanez,0.71,0.814,10,-4.575,1,0.0561,0.162,0.0,0.16,0.714,155.02,4
274,rnb,4JNU3xqgsKNF9ftWVUh4NI,47,True,555,Ljay Currie,0.811,0.707,7,-7.663,1,0.203,0.0709,2.19e-06,0.114,0.278,115.003,4
275,rnb,14SaZBTjxlorHJQxXh01Hu,83,True,Girls Need Love (with Drake) - Remix,Summer Walker,0.656,0.432,6,-9.481,0,0.217,0.443,0.0,0.132,0.0897,97.022,4
276,rnb,0q75NwOoFiARAVp4EXU4Bs,80,True,Love Galore (feat. Travis Scott),SZA,0.795,0.594,0,-6.2,1,0.0747,0.111,0.0,0.162,0.409,135.002,4
277,rnb,42qh86p7TLXyumxSHn65kc,62,False,Party,Beyoncé,0.648,0.593,10,-6.267,1,0.0506,0.0188,0.0,0.169,0.712,160.979,4
278,rnb,2GlATHCDbLW7xq5BE0Bz5g,79,True,Shot Clock,Ella Mai,0.512,0.512,4,-6.008,0,0.285,0.654,0.0,0.148,0.434,95.11,1
279,rnb,2qHk6Nz5glNQrjW8Rhd5kv,77,True,Waves (feat. 6LACK),Normani,0.578,0.588,0,-4.92,0,0.255,0.415,0.0,0.114,0.3,79.174,5
280,rnb,56Rmib5mhCfiaSJqhLgEdW,68,False,Hard Place - Single Version,H.E.R.,0.611,0.769,9,-4.044,1,0.112,0.143,2.77e-05,0.314,0.414,160.014,4
281,rnb,1CVAENDG5VY05pEHh0ViXL,77,True,Shea Butter Baby (with J. Cole),Ari Lennox,0.702,0.614,0,-4.385,1,0.0786,0.134,0.00391,0.173,0.047,155.173,4
282,rnb,49FYlytm3dAAraYgpoJZux,82,False,Umbrella,Rihanna,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,4
283,rnb,0eWkGHUqc5a19PIzJ1v6E4,53,False,Before I Do,Sevyn Streeter,0.651,0.548,6,-6.863,1,0.0856,0.168,0.0,0.142,0.623,78.967,4
284,rnb,3qmm9AdG0TnShv0drgXNIQ,72,False,Karma,Queen Naija,0.592,0.571,1,-7.132,1,0.174,0.172,0.0,0.106,0.424,104.95,4
285,rnb,39vikHaG8113vnW53ZSYWs,60,True,NOLA,Asiahn,0.449,0.327,4,-7.593,0,0.0323,0.541,0.0,0.116,0.0869,114.295,4
286,rnb,7ytES33eLYS9WaZLKqWfYM,53,False,My Life,Mary J. Blige,0.546,0.612,5,-8.064,0,0.0537,0.125,0.0,0.081,0.364,150.904,4
287,rnb,5aPVQqYEEZKREbFRxLiAp5,50,False,Free,Deniece Williams,0.507,0.365,6,-10.733,1,0.0378,0.742,0.00807,0.101,0.469,91.182,4
288,rnb,5qEsQiKndh4h3d16LiZs5x,67,False,Raise A Man,Alicia Keys,0.244,0.482,6,-5.574,0,0.0305,0.831,2.27e-05,0.0894,0.41,169.658,4
289,rnb,1VKsbTJ78G5bnfyoPz46LA,74,False,Feeling Good,Nina Simone,0.318,0.334,7,-9.267,0,0.0487,0.854,0.0,0.188,0.541,78.508,4
290,rnb,5K09WxKdlkroDyEVyOSySy,70,False,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,0.65,0.323,0,-8.698,1,0.0283,0.213,0.0,0.187,0.276,110.962,3
291,rnb,1CeizRCGEYPWooEeVfmyFL,55,False,A Long Walk,Jill Scott,0.667,0.565,6,-9.452,0,0.316,0.0699,8.75e-05,0.112,0.281,76.165,4
292,rnb,7gkboYtvhuXNS4EUwmFPcw,64,False,Feel Like Makin' Love,Roberta Flack,0.681,0.264,8,-21.861,1,0.0309,0.833,0.441,0.103,0.692,93.809,4
293,rnb,79OBBymbNYRof6aNHRCV6F,48,False,Sweet Love,Anita Baker,0.508,0.523,10,-11.754,0,0.0231,0.36,0.0,0.0845,0.666,89.254,4
294,rnb,4lRrk574qIHpoEEKC1zuam,64,False,At Your Best (You Are Love),Aaliyah,0.626,0.441,9,-10.637,0,0.0308,0.761,0.0138,0.0685,0.563,78.094,4
295,rnb,3ZqjDpr3qCZnZBPcd0Hpj2,59,False,Hold On,En Vogue,0.728,0.464,1,-11.156,1,0.0605,0.0865,0.0,0.343,0.383,96.944,4
296,rnb,5A0aUvnfAEcmUx3hoXjI8R,63,False,I'm So Into You,SWV,0.85,0.513,7,-10.663,1,0.0513,0.0624,0.00249,0.0689,0.623,99.01,4
297,rnb,5BE3DOk0C26VCMxxT84bec,54,False,I Love Your Smile,Shanice,0.669,0.813,5,-9.707,0,0.137,0.0119,9.58e-06,0.135,0.737,93.905,4
298,rnb,29rQJydAlO0uMyWvRIZxQg,66,False,That's The Way Love Goes,Janet Jackson,0.703,0.7,5,-6.789,1,0.0693,0.302,0.471,0.0718,0.582,97.675,4
299,rnb,4iuNZTcvT9diFySSzVsnVS,68,False,When I See U,Fantasia,0.569,0.596,8,-6.486,1,0.171,0.457,8.99e-05,0.205,0.757,93.134,4
300,rnb,4cVWa9vuwfPOukSIZN9012,53,False,How Many Ways,Toni Braxton,0.688,0.758,10,-6.453,0,0.0819,0.0682,0.0,0.192,0.717,77.906,4
301,rnb,0wdaPticLmmqJdhgLDJ9zI,60,False,Who Can I Run To,Xscape,0.71,0.545,4,-9.599,1,0.0588,0.483,0.0,0.0644,0.632,140.233,4
302,rnb,2fH13RdhsEIc11X0o9enUX,48,False,If Only You Knew,Patti LaBelle,0.544,0.371,4,-10.991,1,0.0388,0.861,0.000463,0.069,0.145,132.972,4
303,rnb,7cmvEuNhRpJT7xVN79hvPL,43,False,I've Got Love On My Mind,Natalie Cole,0.375,0.48,8,-8.254,1,0.0436,0.673,0.000304,0.074,0.409,205.488,3
304,rnb,53Za5vyGc1x7GxgJVRjRKc,60,False,Ain't Nobody,Rufus,0.808,0.623,10,-15.805,0,0.0463,0.216,0.000396,0.0782,0.767,104.299,4
305,rnb,4Mm3eNo7eb6SM5TS6yLvwJ,58,False,Hey Mr. DJ,Zhané,0.859,0.502,2,-9.809,1,0.0575,0.0227,0.00286,0.0646,0.876,101.304,4
306,rnb,7MQywXGHEev7JmwwIzMcao,64,False,Love Like This,Faith Evans,0.767,0.551,0,-7.328,1,0.0616,0.00364,0.0,0.0451,0.796,100.904,4
307,rnb,3tZm76otWH20xzJC7icHCk,63,False,Wish I Didn't Miss You,Angie Stone,0.856,0.755,10,-5.691,1,0.0331,0.355,0.000621,0.145,0.842,123.883,4
308,rnb,2eCDuQgR7ZLMSoFlbqkd8X,53,False,Neither One Of Us (Wants To Be The First To Say Goodbye),Gladys Knight & The Pips,0.511,0.346,5,-14.28,1,0.0388,0.685,0.000124,0.294,0.599,140.29,4
309,rnb,3c6afiysmB7OnxQzzSqRfD,65,False,So Into You,Tamia,0.656,0.479,7,-7.055,0,0.0348,0.0665,0.00272,0.168,0.708,184.374,4
310,rnb,6BIcjFZIVDZxNAcofRFPx4,64,False,So Gone,Monica,0.618,0.552,8,-6.863,1,0.0981,0.176,0.0,0.252,0.586,81.975,4
311,rnb,2WRzpLD8qDRrxMXc63E5WJ,62,True,The Rain (Supa Dupa Fly),Missy Elliott,0.854,0.58,1,-10.008,1,0.217,0.117,0.00471,0.0921,0.7,162.116,4
312,rnb,0CcL4kSHKIEwF3IW0BGgb6,62,False,I Can't Stand the Rain,Ann Peebles,0.727,0.387,1,-12.333,1,0.0412,0.248,0.0102,0.0625,0.966,160.395,4
313,rnb,7f7gBExWrvBzD6lYjegCHA,41,False,Think (About It),Lyn Collins,0.768,0.477,9,-13.121,1,0.311,0.113,0.0,0.0397,0.754,112.49,4
314,rnb,2Bls0igCm79XQQ95IoUbhq,65,False,Mr. Big Stuff,Jean Knight,0.884,0.488,8,-12.53,1,0.186,0.277,2.34e-06,0.229,0.974,93.209,4
315,rnb,4AJdWXct0Gl6HCO7g3RLip,43,False,I'll Take You There,The Staple Singers,0.845,0.516,0,-10.957,1,0.0504,0.102,1.78e-06,0.0895,0.798,101.622,4
316,rnb,0uEp9E98JB5awlA084uaIg,74,False,Doo Wop (That Thing),Ms. Lauryn Hill,0.535,0.505,2,-8.926,0,0.245,0.0393,0.0,0.0923,0.495,99.935,4
317,rnb,570ZDO2Lmh6NQChOU5xPUL,68,False,Love Is A Losing Game,Amy Winehouse,0.48,0.561,0,-5.874,1,0.027,0.317,0.00641,0.184,0.541,164.791,4
318,rnb,5dd8tOJwLqEvasVqvvrJzV,52,True,On & On,Erykah Badu,0.758,0.408,4,-10.751,1,0.159,0.0534,0.00268,0.296,0.367,80.485,4
319,rnb,42vYxMAWsFpBOS7hgAdzqW,65,False,No Ordinary Love,Sade,0.629,0.364,11,-12.259,0,0.038,0.468,0.0198,0.0941,0.699,166.254,4
320,rnb,4kOfxxnW1ukZdsNbCKY9br,68,False,What's Love Got to Do with It,Tina Turner,0.851,0.406,1,-11.631,1,0.0661,0.219,6.41e-06,0.0853,0.792,97.84,4
321,rnb,4eHbdreAnSOrDDsFfc4Fpm,76,False,I Will Always Love You,Whitney Houston,0.306,0.214,4,-12.518,1,0.0356,0.844,5.3e-06,0.0839,0.108,66.98,4
322,rnb,4Hhv2vrOTy89HFRcjU3QOx,74,False,At Last,Etta James,0.171,0.33,5,-9.699,1,0.0329,0.707,0.00381,0.302,0.315,174.431,3
323,rnb,4twhYPDyCP6ICeW3TtQVxP,59,False,Lovin' You,Minnie Riperton,0.392,0.213,9,-12.494,1,0.0415,0.903,1.01e-06,0.12,0.312,100.518,3
324,rnb,3UteV5HVR6c6vMfFTvYtuG,42,False,Let Me Be Your Angel,Stacy Lattisaw,0.378,0.362,5,-13.317,1,0.0419,0.0995,0.0134,0.106,0.208,134.844,4
325,rnb,3LmvfNUQtglbTrydsdIqFU,72,False,We Belong Together,Mariah Carey,0.838,0.469,0,-7.992,1,0.0835,0.0358,0.0,0.0928,0.778,139.975,4
326,rnb,0BTGqPIW9acmhhUmENkq5r,64,False,If You Love Me,Brownstone,0.687,0.583,7,-10.224,1,0.064,0.224,0.0,0.106,0.21,95.137,4
327,rnb,7tsRp7QKUBp6hc9bth0h7x,61,False,Don't Walk Away,Jade,0.831,0.915,10,-7.501,0,0.128,0.147,0.00571,0.196,0.881,102.979,4
328,rnb,3OZs6tgXsBmb3TWPn07YCF,59,False,"I Wanna Be Down (feat. Queen Latifah, Yoyo & McLyte) - Remix",Brandy,0.893,0.433,11,-5.88,0,0.396,0.33,0.0,0.395,0.675,86.01,4
329,rnb,4EUlszQIxlPwiHJ6e6j6Gy,61,False,Never Knew Love Like This Before,Stephanie Mills,0.732,0.554,11,-13.553,1,0.0336,0.369,1.48e-06,0.0762,0.746,114.045,4
330,rnb,3ZpSFamHHJE4kL59IePR7P,49,False,Love Come Down,"Evelyn ""Champagne"" King",0.804,0.621,11,-7.317,1,0.0652,0.00601,0.00301,0.0433,0.903,117.274,4
331,rnb,3sRCesHh424gmCji7Fz9Gm,51,False,I Wonder If I Take You Home,Lisa Lisa & Cult Jam,0.844,0.647,7,-9.248,1,0.0877,0.0405,0.132,0.106,0.58,115.164,4
332,rnb,5lAH3vLN4Gc3jDM25cMIgH,55,False,Square Biz,Teena Marie,0.772,0.925,2,-7.467,1,0.117,0.16,0.000114,0.415,0.717,113.607,4
333,rnb,2smHxX4ZmwamJ1Cu3BM3Os,50,False,Fool's Paradise,Meli'sa Morgan,0.748,0.499,5,-14.177,0,0.0648,0.127,0.000107,0.116,0.845,100.262,4
334,rnb,4Jq5ea6oLv2WxP8QzvY2RT,42,False,The Glamorous Life - Club Edit,Sheila E.,0.791,0.721,3,-12.218,0,0.0427,0.0256,0.0084,0.149,0.885,127.592,4
335,rnb,3n48NtvOovv1UMTA41zxMn,60,False,"Bad Girls - 12"" Version",Donna Summer,0.872,0.873,2,-6.824,0,0.0374,0.00839,0.00568,0.451,0.97,120.378,4
336,rnb,3SnGymj6ijE2iuUfWxLo1q,62,False,I'm Coming Out,Diana Ross,0.729,0.832,5,-9.168,1,0.0479,0.179,0.352,0.0806,0.758,110.116,4
337,rnb,1OppEieGNdItZbE14gLBEv,75,False,You Can't Hurry Love,The Supremes,0.486,0.725,10,-9.263,1,0.0661,0.344,0.0,0.0831,0.694,193.249,4
338,rnb,6Ndauo9gCxNjTfklsFYS7b,60,False,You're All I Need To Get By,Marvin Gaye,0.513,0.448,11,-11.074,0,0.0325,0.135,0.0,0.0678,0.172,97.63,4
339,rnb,6y6KOwYsmPXhiOTayBpoBz,45,False,Walk on By,Dionne Warwick,0.691,0.384,5,-9.097,1,0.0322,0.819,3.55e-06,0.0791,0.618,98.393,4
340,rnb,6jX5mso4x00c1EiNMrTU9U,69,False,Please Mr. Postman - Single Version,The Marvelettes,0.786,0.783,2,-5.191,1,0.0314,0.723,0.0,0.195,0.968,121.451,4
341,rnb,1xMhXZTBy7ijeYHEcroUzA,56,False,Nowhere To Run,Martha Reeves & The Vandellas,0.61,0.825,2,-9.316,0,0.0515,0.117,0.00238,0.153,0.841,129.3,4
342,rnb,7arXVtGNJPa7aOHiKOeUsl,57,False,My Guy - Single Version,Mary Wells,0.693,0.567,10,-8.639,1,0.0488,0.678,2.41e-06,0.163,0.916,126.441,4
343,rnb,0g9HUdFUfJxuOQ6gvnPi2t,39,False,Rescue Me - Single Version,Fontella Bass,0.73,0.574,7,-8.403,1,0.0319,0.585,2.88e-05,0.113,0.964,122.767,4
344,rnb,21fXrzSxu2y51Yqf57QycI,61,True,Happily Ever After,Case,0.746,0.615,4,-7.124,0,0.0345,0.191,0.0,0.0861,0.512,120.049,4
345,rnb,4XhrowM5IKGCRrY2HzYBH3,56,False,All I Do Is Think of You,Troop,0.534,0.7,8,-8.71,0,0.0446,0.0143,0.0,0.197,0.447,122.609,4
346,rnb,6x53SJOV1PAZ8ZUwH4NFXQ,60,False,Knockin' da Boots,H-Town,0.726,0.501,1,-13.884,0,0.154,0.155,0.0,0.0893,0.582,128.099,4
347,rnb,4zAxfkmJqsaHqFu1YPMS5a,55,False,You're Always On My Mind,SWV,0.621,0.583,1,-10.127,0,0.0345,0.0116,0.0,0.115,0.452,137.534,4
348,rnb,0KHHrBbdvuJ6knLxj7dqkw,54,False,"All the Times (feat. Faith Evans, Coko & Missy Elliott)",LSG,0.732,0.42,6,-6.867,1,0.0514,0.0687,1.28e-06,0.289,0.473,137.45,4
